budget_total;Value;data
591;IMP_display_hienz_budget;12.5949913244469
592;IMP_display_hienz_budget;12.5902804898649
593;IMP_display_hienz_budget;12.585615513072
594;IMP_display_hienz_budget;12.581004441501
595;IMP_display_hienz_budget;12.5764190750064
596;IMP_display_hienz_budget;12.571988286069
597;IMP_display_hienz_budget;12.5651639518447
598;IMP_display_hienz_budget;12.5609256492414
599;IMP_display_hienz_budget;12.5567558265869
1;IMP_olv_hienz_budget;6.36269170018705E-06
2;IMP_olv_hienz_budget;4.69772279895306E-06
3;IMP_olv_hienz_budget;0.0000052522066996665
4;IMP_olv_hienz_budget;5.57034035040414E-06
5;IMP_olv_hienz_budget;6.16992402057545E-06
6;IMP_olv_hienz_budget;6.96587069953501E-06
7;IMP_olv_hienz_budget;9.21148861435312E-06
8;IMP_olv_hienz_budget;0.0000133550305493614
9;IMP_olv_hienz_budget;0.0000154446785661194
10;IMP_olv_hienz_budget;0.0000249145423596888
11;IMP_olv_hienz_budget;0.0000225846655897119
12;IMP_olv_hienz_budget;0.0000288567553935905
13;IMP_olv_hienz_budget;0.0000391367074564345
14;IMP_olv_hienz_budget;0.000058626395866359
15;IMP_olv_hienz_budget;0.000115578576269373
16;IMP_olv_hienz_budget;0.000645552938069979
17;IMP_olv_hienz_budget;2.48969779177246
18;IMP_olv_hienz_budget;5.69875845079982
19;IMP_olv_hienz_budget;8.57004349399157
20;IMP_olv_hienz_budget;11.1541874830771
21;IMP_olv_hienz_budget;13.4922267387987
22;IMP_olv_hienz_budget;15.6177945988672
23;IMP_olv_hienz_budget;17.5582812849978
24;IMP_olv_hienz_budget;19.3373294372449
25;IMP_olv_hienz_budget;20.9739521348944
26;IMP_olv_hienz_budget;22.4846870984832
27;IMP_olv_hienz_budget;23.8835141661919
28;IMP_olv_hienz_budget;25.1824224415609
29;IMP_olv_hienz_budget;26.3917519317379
30;IMP_olv_hienz_budget;27.5204499557348
31;IMP_olv_hienz_budget;28.5763359503636
32;IMP_olv_hienz_budget;29.5662276484712
33;IMP_olv_hienz_budget;30.4961363929895
34;IMP_olv_hienz_budget;31.3713336819648
35;IMP_olv_hienz_budget;32.1964994234034
36;IMP_olv_hienz_budget;32.9758419789088
37;IMP_olv_hienz_budget;33.7129023772629
38;IMP_olv_hienz_budget;34.3896121284062
39;IMP_olv_hienz_budget;34.5511002610187
40;IMP_olv_hienz_budget;34.7036852729573
41;IMP_olv_hienz_budget;34.8488591985276
42;IMP_olv_hienz_budget;34.9871223360448
43;IMP_olv_hienz_budget;35.1189519963984
44;IMP_olv_hienz_budget;35.2447932923491
45;IMP_olv_hienz_budget;35.3650403331031
46;IMP_olv_hienz_budget;35.4800486027901
47;IMP_olv_hienz_budget;35.5901794433609
48;IMP_olv_hienz_budget;35.6957131900533
49;IMP_olv_hienz_budget;35.7969424530357
50;IMP_olv_hienz_budget;35.8941198225638
51;IMP_olv_hienz_budget;35.9874902793211
52;IMP_olv_hienz_budget;36.0772654436391
53;IMP_olv_hienz_budget;36.1636448672207
54;IMP_olv_hienz_budget;36.2468389043532
55;IMP_olv_hienz_budget;36.3269980505786
56;IMP_olv_hienz_budget;36.4042967693176
57;IMP_olv_hienz_budget;36.4788851415125
58;IMP_olv_hienz_budget;36.5508836033685
59;IMP_olv_hienz_budget;36.6204711699956
60;IMP_olv_hienz_budget;36.687672629258
61;IMP_olv_hienz_budget;36.7507314254195
62;IMP_olv_hienz_budget;36.6589987927715
63;IMP_olv_hienz_budget;36.5640624788933
64;IMP_olv_hienz_budget;36.4720978440964
65;IMP_olv_hienz_budget;36.3829506316574
66;IMP_olv_hienz_budget;36.2965068297464
67;IMP_olv_hienz_budget;36.2126588542338
68;IMP_olv_hienz_budget;36.1312592203841
69;IMP_olv_hienz_budget;36.0522355072359
70;IMP_olv_hienz_budget;35.9573887557994
71;IMP_olv_hienz_budget;35.9008284393018
72;IMP_olv_hienz_budget;35.8282955989089
73;IMP_olv_hienz_budget;35.7577365494323
74;IMP_olv_hienz_budget;35.6890679377506
75;IMP_olv_hienz_budget;35.6222473611549
76;IMP_olv_hienz_budget;35.5572079606965
77;IMP_olv_hienz_budget;35.4925251802141
78;IMP_olv_hienz_budget;35.3525023950952
79;IMP_olv_hienz_budget;35.2196254430773
80;IMP_olv_hienz_budget;35.0909926122012
81;IMP_olv_hienz_budget;34.9618761252885
82;IMP_olv_hienz_budget;34.8366364850234
83;IMP_olv_hienz_budget;34.7132633233302
84;IMP_olv_hienz_budget;34.6001562733717
85;IMP_olv_hienz_budget;34.475790624329
86;IMP_olv_hienz_budget;34.36133455943
87;IMP_olv_hienz_budget;34.2495092412041
88;IMP_olv_hienz_budget;34.1402259878777
89;IMP_olv_hienz_budget;34.0333983370056
90;IMP_olv_hienz_budget;33.928944867056
91;IMP_olv_hienz_budget;33.8267877135884
92;IMP_olv_hienz_budget;33.7268490855492
93;IMP_olv_hienz_budget;33.6290581951622
94;IMP_olv_hienz_budget;33.5333535223494
95;IMP_olv_hienz_budget;33.4396612532857
96;IMP_olv_hienz_budget;33.3481139685411
97;IMP_olv_hienz_budget;33.2580757306451
98;IMP_olv_hienz_budget;33.1700556297889
99;IMP_olv_hienz_budget;33.0838186340805
100;IMP_olv_hienz_budget;32.9993056732275
101;IMP_olv_hienz_budget;32.9164665108753
102;IMP_olv_hienz_budget;32.8353296554589
103;IMP_olv_hienz_budget;32.7556145931681
104;IMP_olv_hienz_budget;32.6775079024896
105;IMP_olv_hienz_budget;32.6008894719193
106;IMP_olv_hienz_budget;32.5257165063502
107;IMP_olv_hienz_budget;32.4519488235119
108;IMP_olv_hienz_budget;32.3795469999549
109;IMP_olv_hienz_budget;32.308471720178
110;IMP_olv_hienz_budget;32.2386926336553
111;IMP_olv_hienz_budget;32.1700631367345
112;IMP_olv_hienz_budget;32.1028689613706
113;IMP_olv_hienz_budget;32.036759877896
114;IMP_olv_hienz_budget;31.971810529474
115;IMP_olv_hienz_budget;31.9081205636913
116;IMP_olv_hienz_budget;31.8452724785372
117;IMP_olv_hienz_budget;31.7836249698206
118;IMP_olv_hienz_budget;31.7230062244888
119;IMP_olv_hienz_budget;31.6634384356031
120;IMP_olv_hienz_budget;31.604606773969
121;IMP_olv_hienz_budget;31.5472152258284
122;IMP_olv_hienz_budget;31.4905492829756
123;IMP_olv_hienz_budget;31.4347907734955
124;IMP_olv_hienz_budget;31.3799374111907
125;IMP_olv_hienz_budget;31.3259541850446
126;IMP_olv_hienz_budget;31.2728343963731
127;IMP_olv_hienz_budget;31.2207771798205
128;IMP_olv_hienz_budget;31.1690806232228
129;IMP_olv_hienz_budget;31.1184094251768
130;IMP_olv_hienz_budget;31.068518131438
131;IMP_olv_hienz_budget;31.0193887603324
132;IMP_olv_hienz_budget;30.9710083417119
133;IMP_olv_hienz_budget;30.9233441049611
134;IMP_olv_hienz_budget;30.8763999544109
135;IMP_olv_hienz_budget;30.8301491174293
136;IMP_olv_hienz_budget;30.7845787097299
137;IMP_olv_hienz_budget;30.7396733769481
138;IMP_olv_hienz_budget;30.6944051177652
139;IMP_olv_hienz_budget;30.6517925294314
140;IMP_olv_hienz_budget;30.6088069918554
141;IMP_olv_hienz_budget;30.5664220702385
142;IMP_olv_hienz_budget;30.5246343807722
143;IMP_olv_hienz_budget;30.4834297827798
144;IMP_olv_hienz_budget;30.4428000995751
145;IMP_olv_hienz_budget;30.4027293114591
146;IMP_olv_hienz_budget;30.3630585252537
147;IMP_olv_hienz_budget;30.3242234198575
148;IMP_olv_hienz_budget;30.2857664195378
149;IMP_olv_hienz_budget;30.2478298731931
150;IMP_olv_hienz_budget;30.2103943206456
151;IMP_olv_hienz_budget;30.1734511730756
152;IMP_olv_hienz_budget;30.1370002722993
153;IMP_olv_hienz_budget;30.1010209770768
154;IMP_olv_hienz_budget;30.0655078558616
155;IMP_olv_hienz_budget;30.030460245218
156;IMP_olv_hienz_budget;29.9958582871406
157;IMP_olv_hienz_budget;29.9616977393305
158;IMP_olv_hienz_budget;29.927968526167
159;IMP_olv_hienz_budget;29.8947534415357
160;IMP_olv_hienz_budget;29.8617755996877
161;IMP_olv_hienz_budget;29.829296806574
162;IMP_olv_hienz_budget;29.7972169502607
163;IMP_olv_hienz_budget;29.7655293970401
164;IMP_olv_hienz_budget;29.7342332885277
165;IMP_olv_hienz_budget;29.7033143687593
166;IMP_olv_hienz_budget;29.6727680168189
167;IMP_olv_hienz_budget;29.6425870528822
168;IMP_olv_hienz_budget;29.6127656483615
169;IMP_olv_hienz_budget;29.5832966710437
170;IMP_olv_hienz_budget;29.5541748692249
171;IMP_olv_hienz_budget;29.525411414703
172;IMP_olv_hienz_budget;29.4969083838163
173;IMP_olv_hienz_budget;29.4688289960937
174;IMP_olv_hienz_budget;29.4410342455843
175;IMP_olv_hienz_budget;29.413557228548
176;IMP_olv_hienz_budget;29.3863923183946
177;IMP_olv_hienz_budget;29.3595344376232
178;IMP_olv_hienz_budget;29.3329785554937
179;IMP_olv_hienz_budget;29.3067194199742
180;IMP_olv_hienz_budget;29.2807518454197
181;IMP_olv_hienz_budget;29.2550707622945
182;IMP_olv_hienz_budget;29.2296726351444
183;IMP_olv_hienz_budget;29.2056008564415
184;IMP_olv_hienz_budget;29.1797402885597
185;IMP_olv_hienz_budget;29.1551252635167
186;IMP_olv_hienz_budget;29.1308140124059
187;IMP_olv_hienz_budget;29.1067561492367
188;IMP_olv_hienz_budget;29.082956200371
189;IMP_olv_hienz_budget;29.0594090676797
190;IMP_olv_hienz_budget;29.0361098488989
191;IMP_olv_hienz_budget;29.0130546116166
192;IMP_olv_hienz_budget;28.9902395048919
193;IMP_olv_hienz_budget;28.9676679267627
194;IMP_olv_hienz_budget;28.9453152019152
195;IMP_olv_hienz_budget;28.9231975776565
196;IMP_olv_hienz_budget;28.9013920856335
197;IMP_olv_hienz_budget;28.8797708152674
198;IMP_olv_hienz_budget;28.8581887325106
199;IMP_olv_hienz_budget;28.8369542950539
200;IMP_olv_hienz_budget;28.8159571803125
201;IMP_olv_hienz_budget;28.7953917530794
202;IMP_olv_hienz_budget;28.7745128633173
203;IMP_olv_hienz_budget;28.7541090470932
204;IMP_olv_hienz_budget;28.7339054872559
205;IMP_olv_hienz_budget;28.7138988806116
206;IMP_olv_hienz_budget;28.6940869241256
207;IMP_olv_hienz_budget;28.6744657098569
208;IMP_olv_hienz_budget;28.6550386779527
209;IMP_olv_hienz_budget;28.6357865881885
210;IMP_olv_hienz_budget;28.6167210938995
211;IMP_olv_hienz_budget;28.5978429987385
212;IMP_olv_hienz_budget;28.5787395323797
213;IMP_olv_hienz_budget;28.560609364636
214;IMP_olv_hienz_budget;28.5422537592676
215;IMP_olv_hienz_budget;28.5240695721327
216;IMP_olv_hienz_budget;28.5060551467303
217;IMP_olv_hienz_budget;28.4884857390758
218;IMP_olv_hienz_budget;28.4705294188028
219;IMP_olv_hienz_budget;28.453006067331
220;IMP_olv_hienz_budget;28.4356275128745
221;IMP_olv_hienz_budget;28.4184165491689
222;IMP_olv_hienz_budget;28.4013413557671
223;IMP_olv_hienz_budget;28.3844633773945
224;IMP_olv_hienz_budget;28.3677137814955
225;IMP_olv_hienz_budget;28.3511132004894
226;IMP_olv_hienz_budget;28.3346595038708
227;IMP_olv_hienz_budget;28.3183506831356
228;IMP_olv_hienz_budget;28.3018711799397
229;IMP_olv_hienz_budget;28.2861613056492
230;IMP_olv_hienz_budget;28.2709301864224
231;IMP_olv_hienz_budget;28.2545775679273
232;IMP_olv_hienz_budget;28.238507064292
233;IMP_olv_hienz_budget;28.2234376058844
234;IMP_olv_hienz_budget;28.2093011497796
235;IMP_olv_hienz_budget;28.1928769192435
236;IMP_olv_hienz_budget;28.1777902722337
237;IMP_olv_hienz_budget;28.1628397474595
238;IMP_olv_hienz_budget;28.1479986911505
239;IMP_olv_hienz_budget;28.1332916907577
240;IMP_olv_hienz_budget;28.1186198343829
241;IMP_olv_hienz_budget;28.1042394848119
242;IMP_olv_hienz_budget;28.0912405327341
243;IMP_olv_hienz_budget;28.0756644379257
244;IMP_olv_hienz_budget;28.0615499268167
245;IMP_olv_hienz_budget;28.0475578711882
246;IMP_olv_hienz_budget;28.0339038576352
247;IMP_olv_hienz_budget;28.0199208988916
248;IMP_olv_hienz_budget;28.006957934112
249;IMP_olv_hienz_budget;27.9926988013256
250;IMP_olv_hienz_budget;27.9792578437494
251;IMP_olv_hienz_budget;27.9659240996342
252;IMP_olv_hienz_budget;27.9526949186691
253;IMP_olv_hienz_budget;27.9395747073403
254;IMP_olv_hienz_budget;27.9265537746662
255;IMP_olv_hienz_budget;27.9133008404559
256;IMP_olv_hienz_budget;27.900819052888
257;IMP_olv_hienz_budget;27.8881026089461
258;IMP_olv_hienz_budget;27.8754838388267
259;IMP_olv_hienz_budget;27.8629624129589
260;IMP_olv_hienz_budget;27.8505380866591
261;IMP_olv_hienz_budget;27.8382865515583
262;IMP_olv_hienz_budget;27.8259733510198
263;IMP_olv_hienz_budget;27.813831534834
264;IMP_olv_hienz_budget;27.8017835042647
265;IMP_olv_hienz_budget;27.7898236859677
266;IMP_olv_hienz_budget;27.778027523471
267;IMP_olv_hienz_budget;27.7661719767897
268;IMP_olv_hienz_budget;27.7546920450349
269;IMP_olv_hienz_budget;27.7428739025441
270;IMP_olv_hienz_budget;27.731367048748
271;IMP_olv_hienz_budget;27.7199190408637
272;IMP_olv_hienz_budget;27.7087391537552
273;IMP_olv_hienz_budget;27.697344035352
274;IMP_olv_hienz_budget;27.6860677767059
275;IMP_olv_hienz_budget;27.6750114818261
276;IMP_olv_hienz_budget;27.6640346200744
277;IMP_olv_hienz_budget;27.6530452023366
278;IMP_olv_hienz_budget;27.6421825606283
279;IMP_olv_hienz_budget;27.6313916226227
280;IMP_olv_hienz_budget;27.6210554428374
281;IMP_olv_hienz_budget;27.6100489931284
282;IMP_olv_hienz_budget;27.599489556191
283;IMP_olv_hienz_budget;27.5890066375636
284;IMP_olv_hienz_budget;27.5785978907243
285;IMP_olv_hienz_budget;27.5682596429335
286;IMP_olv_hienz_budget;27.5579949569004
287;IMP_olv_hienz_budget;27.547760083213
288;IMP_olv_hienz_budget;27.5374143434463
289;IMP_olv_hienz_budget;27.5276270522442
290;IMP_olv_hienz_budget;27.5176428970216
291;IMP_olv_hienz_budget;27.5067076618779
292;IMP_olv_hienz_budget;27.4978832539363
293;IMP_olv_hienz_budget;27.4881036308252
294;IMP_olv_hienz_budget;27.4785165432374
295;IMP_olv_hienz_budget;27.4688590101613
296;IMP_olv_hienz_budget;27.4585641080922
297;IMP_olv_hienz_budget;27.4496442764903
298;IMP_olv_hienz_budget;27.4401904809074
299;IMP_olv_hienz_budget;27.4308013864414
300;IMP_olv_hienz_budget;27.4214751275214
301;IMP_olv_hienz_budget;27.4122095339699
302;IMP_olv_hienz_budget;27.4030026595094
303;IMP_olv_hienz_budget;27.3938616558846
304;IMP_olv_hienz_budget;27.3847269307935
305;IMP_olv_hienz_budget;27.3758515499471
306;IMP_olv_hienz_budget;27.3667884997373
307;IMP_olv_hienz_budget;27.3578845200534
308;IMP_olv_hienz_budget;27.3490058863305
309;IMP_olv_hienz_budget;27.340241842183
310;IMP_olv_hienz_budget;27.3315104336031
311;IMP_olv_hienz_budget;27.3228290887654
312;IMP_olv_hienz_budget;27.314174587248
313;IMP_olv_hienz_budget;27.3056404214852
314;IMP_olv_hienz_budget;27.2971104457115
315;IMP_olv_hienz_budget;27.2891546186073
316;IMP_olv_hienz_budget;27.280261032278
317;IMP_olv_hienz_budget;27.2717247579843
318;IMP_olv_hienz_budget;27.2636114372919
319;IMP_olv_hienz_budget;27.2554304605775
320;IMP_olv_hienz_budget;27.2471546666698
321;IMP_olv_hienz_budget;27.2388331663552
322;IMP_olv_hienz_budget;27.230931776677
323;IMP_olv_hienz_budget;27.2228831944727
324;IMP_olv_hienz_budget;27.2148836112043
325;IMP_olv_hienz_budget;27.2068595014476
326;IMP_olv_hienz_budget;27.1990244847693
327;IMP_olv_hienz_budget;27.1907084061377
328;IMP_olv_hienz_budget;27.1562576579901
329;IMP_olv_hienz_budget;27.1100041240268
330;IMP_olv_hienz_budget;27.0638318771518
331;IMP_olv_hienz_budget;27.0182765348248
332;IMP_olv_hienz_budget;26.9728016392854
333;IMP_olv_hienz_budget;26.9276444147379
334;IMP_olv_hienz_budget;26.8828418297917
335;IMP_olv_hienz_budget;26.8412540562357
336;IMP_olv_hienz_budget;26.7937173360703
337;IMP_olv_hienz_budget;26.7496119582982
338;IMP_olv_hienz_budget;26.7057630114393
339;IMP_olv_hienz_budget;26.6621719520597
340;IMP_olv_hienz_budget;26.6188376030256
341;IMP_olv_hienz_budget;26.5697575452987
342;IMP_olv_hienz_budget;26.5329798334885
343;IMP_olv_hienz_budget;26.4903312533354
344;IMP_olv_hienz_budget;26.4480161540698
345;IMP_olv_hienz_budget;26.4014430976324
346;IMP_olv_hienz_budget;26.365243477412
347;IMP_olv_hienz_budget;26.3223762073151
348;IMP_olv_hienz_budget;26.2811232147473
349;IMP_olv_hienz_budget;26.2401034884676
350;IMP_olv_hienz_budget;26.1991264920401
351;IMP_olv_hienz_budget;26.1584369130777
352;IMP_olv_hienz_budget;26.1180233153409
353;IMP_olv_hienz_budget;26.0778351538889
354;IMP_olv_hienz_budget;26.0379790056497
355;IMP_olv_hienz_budget;25.9981233605634
356;IMP_olv_hienz_budget;25.9586343651685
357;IMP_olv_hienz_budget;25.919298254902
358;IMP_olv_hienz_budget;25.8806624280972
359;IMP_olv_hienz_budget;25.8413374408312
360;IMP_olv_hienz_budget;25.8026963
361;IMP_olv_hienz_budget;25.7642770193906
362;IMP_olv_hienz_budget;25.7252068266775
363;IMP_olv_hienz_budget;25.6883188271539
364;IMP_olv_hienz_budget;25.6393240851648
365;IMP_olv_hienz_budget;25.6126455780822
366;IMP_olv_hienz_budget;25.5803567427913
367;IMP_olv_hienz_budget;25.5380787874659
368;IMP_olv_hienz_budget;25.4941189517797
369;IMP_olv_hienz_budget;25.4643179938899
370;IMP_olv_hienz_budget;25.4274769020155
371;IMP_olv_hienz_budget;25.3920057904418
372;IMP_olv_hienz_budget;25.355154422043
373;IMP_olv_hienz_budget;25.3189205773889
374;IMP_olv_hienz_budget;25.2833459792856
375;IMP_olv_hienz_budget;25.2477421066667
376;IMP_olv_hienz_budget;25.2130497234043
377;IMP_olv_hienz_budget;25.1770800338149
378;IMP_olv_hienz_budget;25.1419509596523
379;IMP_olv_hienz_budget;25.1071811302166
380;IMP_olv_hienz_budget;25.0724869934172
381;IMP_olv_hienz_budget;25.0380443510489
382;IMP_olv_hienz_budget;25.0043261151832
383;IMP_olv_hienz_budget;24.969551850523
384;IMP_olv_hienz_budget;24.9355400761702
385;IMP_olv_hienz_budget;24.9017869027045
386;IMP_olv_hienz_budget;24.8692053331252
387;IMP_olv_hienz_budget;24.834743250646
388;IMP_olv_hienz_budget;24.8016342164948
389;IMP_olv_hienz_budget;24.767994066838
390;IMP_olv_hienz_budget;24.7354203788529
391;IMP_olv_hienz_budget;24.7111600102302
392;IMP_olv_hienz_budget;24.6781872965479
393;IMP_olv_hienz_budget;24.6426384860051
394;IMP_olv_hienz_budget;24.6080244962128
395;IMP_olv_hienz_budget;24.5753634683544
396;IMP_olv_hienz_budget;24.5269956862493
397;IMP_olv_hienz_budget;24.5101284364099
398;IMP_olv_hienz_budget;24.4756264095477
399;IMP_olv_hienz_budget;24.4451152431078
400;IMP_olv_hienz_budget;24.4158654531104
401;IMP_olv_hienz_budget;24.3853725386534
402;IMP_olv_hienz_budget;24.3658637916509
403;IMP_olv_hienz_budget;24.3223430620347
404;IMP_olv_hienz_budget;24.3126535154533
405;IMP_olv_hienz_budget;24.2859380944268
406;IMP_olv_hienz_budget;24.2302800314229
407;IMP_olv_hienz_budget;24.2005238274152
408;IMP_olv_hienz_budget;24.1646307552106
409;IMP_olv_hienz_budget;24.1421545599022
410;IMP_olv_hienz_budget;24.116347704878
411;IMP_olv_hienz_budget;24.0859855036496
412;IMP_olv_hienz_budget;24.0375895442728
413;IMP_olv_hienz_budget;24.0231593250369
414;IMP_olv_hienz_budget;23.9893550211597
415;IMP_olv_hienz_budget;23.9580717012048
416;IMP_olv_hienz_budget;23.9308168461538
417;IMP_olv_hienz_budget;23.9200104100719
418;IMP_olv_hienz_budget;23.8865204090909
419;IMP_olv_hienz_budget;23.8560105746096
420;IMP_olv_hienz_budget;23.8269586439918
421;IMP_olv_hienz_budget;23.7924345356868
422;IMP_olv_hienz_budget;23.7642669673878
423;IMP_olv_hienz_budget;23.7310291703328
424;IMP_olv_hienz_budget;23.7127753998249
425;IMP_olv_hienz_budget;23.6813913417337
426;IMP_olv_hienz_budget;23.6537338050379
427;IMP_olv_hienz_budget;23.6257242366627
428;IMP_olv_hienz_budget;23.5984245821961
429;IMP_olv_hienz_budget;23.5904881585082
430;IMP_olv_hienz_budget;23.5441102076597
431;IMP_olv_hienz_budget;23.5174637133883
432;IMP_olv_hienz_budget;23.4683463679137
433;IMP_olv_hienz_budget;23.4640855679874
434;IMP_olv_hienz_budget;23.4293322580645
435;IMP_olv_hienz_budget;23.4128955150885
436;IMP_olv_hienz_budget;23.3929693129997
437;IMP_olv_hienz_budget;23.351206273229
438;IMP_olv_hienz_budget;23.3290996357685
439;IMP_olv_hienz_budget;23.3082021862572
440;IMP_olv_hienz_budget;23.2717702933389
441;IMP_olv_hienz_budget;23.2442836486853
442;IMP_olv_hienz_budget;23.2197972876946
443;IMP_olv_hienz_budget;23.1935457357285
444;IMP_olv_hienz_budget;23.1826657908989
445;IMP_olv_hienz_budget;23.1531123121045
446;IMP_olv_hienz_budget;23.1268520800164
447;IMP_olv_hienz_budget;23.0993479886442
448;IMP_olv_hienz_budget;23.0751764716691
449;IMP_olv_hienz_budget;23.053070711668
450;IMP_olv_hienz_budget;23.027021490424
451;IMP_olv_hienz_budget;23.0024380255875
452;IMP_olv_hienz_budget;22.9762953328751
453;IMP_olv_hienz_budget;22.9527636659792
454;IMP_olv_hienz_budget;22.9342864962819
455;IMP_olv_hienz_budget;22.9058971868132
456;IMP_olv_hienz_budget;22.8806835072666
457;IMP_olv_hienz_budget;22.860217001688
458;IMP_olv_hienz_budget;22.8394686437948
459;IMP_olv_hienz_budget;22.80812634136
460;IMP_olv_hienz_budget;22.7784761116668
461;IMP_olv_hienz_budget;22.7647093916371
462;IMP_olv_hienz_budget;22.7371086383322
463;IMP_olv_hienz_budget;22.7152490918913
464;IMP_olv_hienz_budget;22.6941473716678
465;IMP_olv_hienz_budget;22.6744836109527
466;IMP_olv_hienz_budget;22.6487570839752
467;IMP_olv_hienz_budget;22.6290299586271
468;IMP_olv_hienz_budget;22.6320502797121
469;IMP_olv_hienz_budget;22.5957021317144
470;IMP_olv_hienz_budget;22.5584610444731
471;IMP_olv_hienz_budget;22.5346401915612
472;IMP_olv_hienz_budget;22.509726565889
473;IMP_olv_hienz_budget;22.483184777062
474;IMP_olv_hienz_budget;22.4664047041674
475;IMP_olv_hienz_budget;22.4381928856277
476;IMP_olv_hienz_budget;22.4170830242682
477;IMP_olv_hienz_budget;22.3964896659788
478;IMP_olv_hienz_budget;22.3754831594639
479;IMP_olv_hienz_budget;22.3534318181506
480;IMP_olv_hienz_budget;22.3308528768609
481;IMP_olv_hienz_budget;22.3116238230445
482;IMP_olv_hienz_budget;22.2887195242088
483;IMP_olv_hienz_budget;22.2675099392713
484;IMP_olv_hienz_budget;22.2469244426084
485;IMP_olv_hienz_budget;22.2254253420392
486;IMP_olv_hienz_budget;22.1990773241893
487;IMP_olv_hienz_budget;22.176838584073
488;IMP_olv_hienz_budget;22.1545668856999
489;IMP_olv_hienz_budget;22.1418509393369
490;IMP_olv_hienz_budget;22.1186837777672
491;IMP_olv_hienz_budget;22.1016708757637
492;IMP_olv_hienz_budget;22.0719547560976
493;IMP_olv_hienz_budget;22.0593110944398
494;IMP_olv_hienz_budget;22.0409720454268
495;IMP_olv_hienz_budget;22.0167910087667
496;IMP_olv_hienz_budget;22.0000915134274
497;IMP_olv_hienz_budget;21.9776563590333
498;IMP_olv_hienz_budget;21.9531201811637
499;IMP_olv_hienz_budget;21.9376209819639
500;IMP_olv_hienz_budget;21.9366050378063
501;IMP_olv_hienz_budget;21.9150566284962
502;IMP_olv_hienz_budget;21.8872333050289
503;IMP_olv_hienz_budget;21.8609486282306
504;IMP_olv_hienz_budget;21.8390716287174
505;IMP_olv_hienz_budget;21.8538530684414
506;IMP_olv_hienz_budget;21.8000491914466
507;IMP_olv_hienz_budget;21.7804060346438
508;IMP_olv_hienz_budget;21.7603111229039
509;IMP_olv_hienz_budget;21.7419490757665
510;IMP_olv_hienz_budget;21.7209290217373
511;IMP_olv_hienz_budget;21.7027827176083
512;IMP_olv_hienz_budget;21.6822729708674
513;IMP_olv_hienz_budget;21.6640395126706
514;IMP_olv_hienz_budget;21.6415742594373
515;IMP_olv_hienz_budget;21.6240167370243
516;IMP_olv_hienz_budget;21.6064210292254
517;IMP_olv_hienz_budget;21.5881920296951
518;IMP_olv_hienz_budget;21.5706708863652
519;IMP_olv_hienz_budget;21.5537586721814
520;IMP_olv_hienz_budget;21.5379595376332
521;IMP_olv_hienz_budget;21.563645950096
522;IMP_olv_hienz_budget;21.5448046351899
523;IMP_olv_hienz_budget;21.468556465178
524;IMP_olv_hienz_budget;21.4636983766338
525;IMP_olv_hienz_budget;21.4273813730611
526;IMP_olv_hienz_budget;21.4325886315862
527;IMP_olv_hienz_budget;21.4094291654916
528;IMP_olv_hienz_budget;21.3889143588963
529;IMP_olv_hienz_budget;21.3698933849548
530;IMP_olv_hienz_budget;21.3480927964808
531;IMP_olv_hienz_budget;21.3283605669801
532;IMP_olv_hienz_budget;21.3321142469174
533;IMP_olv_hienz_budget;21.3056240908557
534;IMP_olv_hienz_budget;21.2779761805722
535;IMP_olv_hienz_budget;21.2683218488771
536;IMP_olv_hienz_budget;21.2468663790114
537;IMP_olv_hienz_budget;21.2292591782612
538;IMP_olv_hienz_budget;21.2137050007886
539;IMP_olv_hienz_budget;21.1938851758591
540;IMP_olv_hienz_budget;21.1765252048802
541;IMP_olv_hienz_budget;21.1594888335342
542;IMP_olv_hienz_budget;21.1418571402214
543;IMP_olv_hienz_budget;21.1259514513788
544;IMP_olv_hienz_budget;21.1085504059639
545;IMP_olv_hienz_budget;21.0918965707424
546;IMP_olv_hienz_budget;21.0746365197605
547;IMP_olv_hienz_budget;21.0553754307709
548;IMP_olv_hienz_budget;21.0400706177504
549;IMP_olv_hienz_budget;21.0250101487832
550;IMP_olv_hienz_budget;21.011164509855
551;IMP_olv_hienz_budget;20.9935590381125
552;IMP_olv_hienz_budget;20.9785948003446
553;IMP_olv_hienz_budget;20.9634619533628
554;IMP_olv_hienz_budget;20.9482727982121
555;IMP_olv_hienz_budget;20.9330373134295
556;IMP_olv_hienz_budget;20.9177140456339
557;IMP_olv_hienz_budget;20.9018515271581
558;IMP_olv_hienz_budget;20.8862961141056
559;IMP_olv_hienz_budget;20.870446868663
560;IMP_olv_hienz_budget;20.8480594281991
561;IMP_olv_hienz_budget;20.8315234603385
562;IMP_olv_hienz_budget;20.8148748576512
563;IMP_olv_hienz_budget;20.7984361959789
564;IMP_olv_hienz_budget;20.782595158469
565;IMP_olv_hienz_budget;20.766675414459
566;IMP_olv_hienz_budget;20.75089964481
567;IMP_olv_hienz_budget;20.7390355368216
568;IMP_olv_hienz_budget;20.7198416901408
569;IMP_olv_hienz_budget;20.7059328463724
570;IMP_olv_hienz_budget;20.6973862280702
571;IMP_olv_hienz_budget;20.6820250076699
572;IMP_olv_hienz_budget;20.6664821653031
573;IMP_olv_hienz_budget;20.6513151141589
574;IMP_olv_hienz_budget;20.6359305567723
575;IMP_olv_hienz_budget;20.6203619137607
