,Audio_TOTAL_Clicks,DD_TOTAL_Impressions,OLV_TOTAL_Clicks,OTT_TOTAL_Impressions,PDM_TOTAL_Impressions,POLV_TOTAL_Clicks,Partnership_TOTAL_Impressions,YT_DD_TOTAL_Clicks,YT_OLV_TOTAL_Impressions,Primary_Search_Impressions,Secondary_Search_Impressions,DOOH_TOTAL_Impressions,Social_TOTAL_Impressions,Facebook_Impressions,Investment,Audio_TOTAL_Clicks_ROAS,DD_TOTAL_Impressions_ROAS,OLV_TOTAL_Clicks_ROAS,OTT_TOTAL_Impressions_ROAS,PDM_TOTAL_Impressions_ROAS,POLV_TOTAL_Clicks_ROAS,Partnership_TOTAL_Impressions_ROAS,YT_DD_TOTAL_Clicks_ROAS,YT_OLV_TOTAL_Impressions_ROAS,Primary_Search_Impressions_ROAS,Secondary_Search_Impressions_ROAS,DOOH_TOTAL_Impressions_ROAS,Social_TOTAL_Impressions_ROAS,Facebook_Impressions_ROAS
227,986.9906688,3424.206019,1199.395531,520.502883,2669.020455,214.3566701,443.0458004,2024.261838,1915.156703,10278.52246,6594.996384,709.8389566,2888.656133,5763.281421,2270000,0.274792116,0.953347226,0.333928623,0.14491534,0.74309292,0.059679919,0.123350196,0.563583031,0.533206624,2.861685548,1.836139962,0.197629172,0.804242589,1.604578792
228,986.9906688,3424.206233,1200.545755,520.502883,2669.061899,214.9181877,443.0458004,2024.261838,1915.157943,10302.64021,6599.503652,709.8389566,2888.658673,5763.357001,2280000,0.273586887,0.949165938,0.332782858,0.144279747,0.739845228,0.059573813,0.122809187,0.561111176,0.530868342,2.855819566,1.8293361,0.196762377,0.800715913,1.597562116
229,986.9906688,3424.206435,1201.685486,520.502883,2669.102006,215.4778127,443.0458004,2024.261838,1915.159127,10326.63646,6603.951569,709.8389566,2888.661099,5763.43027,2290000,0.272392185,0.945021165,0.331644204,0.143649704,0.736625532,0.059468113,0.122272902,0.558660909,0.528550467,2.849971284,1.82257528,0.195903153,0.797220006,1.590606083
230,986.9906688,3424.206626,1202.814843,520.502883,2669.140819,216.0355516,443.0458004,2024.261838,1915.160257,10350.51183,6608.340914,709.8389566,2888.663416,5763.5013,2300000,0.271207871,0.940912429,0.3305126,0.14302514,0.733433477,0.059362812,0.121741281,0.556231948,0.526252732,2.844140641,1.815857156,0.1950514,0.793754469,1.583709922
231,986.9906688,3424.206806,1203.933942,520.502883,2669.17838,216.5914106,443.0458004,2024.261838,1915.161336,10374.26692,6612.672461,709.8389566,2888.665628,5763.570159,2310000,0.270033811,0.936839265,0.329387988,0.142405984,0.730268717,0.05925791,0.121214262,0.553824018,0.523974876,2.838327572,1.809181383,0.194207022,0.790318908,1.576872875
232,986.9906688,3424.206976,1205.0429,520.502883,2669.214729,217.1453961,443.0458004,2024.261838,1915.162365,10397.90234,6616.946969,709.8389566,2888.667741,5763.636913,2320000,0.268869872,0.932801211,0.328270307,0.141792165,0.727130909,0.059153401,0.120691787,0.551436845,0.521716644,2.832532017,1.802547622,0.193369923,0.786912936,1.570094194
233,986.9906688,3424.207136,1206.141828,520.502883,2669.249906,217.6975145,443.0458004,2024.261838,1915.163348,10421.4187,6621.165189,709.8389566,2888.669759,5763.701628,2330000,0.267715924,0.928797815,0.3271595,0.141183615,0.724019717,0.059049283,0.120173796,0.549070164,0.519477784,2.826753913,1.795955536,0.192540009,0.783536175,1.563373145
234,986.9906688,3424.207287,1207.230842,520.502883,2669.283949,218.247772,443.0458004,2024.261838,1915.164286,10444.81659,6625.327864,709.8389566,2888.671686,5763.764367,2340000,0.266571839,0.924828635,0.326055509,0.140580266,0.72093481,0.058945552,0.119660233,0.54672371,0.517258047,2.820993199,1.789404791,0.191717188,0.78018825,1.556709008
235,986.9906688,3424.20743,1208.31005,520.502883,2669.316895,218.7961749,443.0458004,2024.261838,1915.165182,10468.09661,6629.435724,709.8389566,2888.673526,5763.825189,2350000,0.265437491,0.920893232,0.324958277,0.139982052,0.717875863,0.058842205,0.119151041,0.544397226,0.515057189,2.815249812,1.782895054,0.19090137,0.776868795,1.550101072
236,986.9906688,3424.207564,1209.379563,520.502883,2669.348779,219.3427294,443.0458004,2024.261838,1915.166036,10491.25936,6633.489492,709.8389566,2888.675284,5763.884155,2360000,0.264312755,0.916991178,0.323867747,0.139388908,0.714842554,0.058739239,0.118646163,0.542090458,0.512874972,2.809523692,1.776426,0.190092466,0.773577449,1.543548638
237,986.9906688,3424.207691,1210.439489,520.502883,2669.379635,219.8874418,443.0458004,2024.261838,1915.166852,10514.30542,6637.489879,709.8389566,2888.676962,5763.94132,2370000,0.263197512,0.913122051,0.322783864,0.138800769,0.711834569,0.058636651,0.118145547,0.539803157,0.510711161,2.803814778,1.769997301,0.189290388,0.770313857,1.537051019
238,986.9906688,3424.207811,1211.489935,520.502883,2669.409496,220.4303183,443.0458004,2024.261838,1915.167631,10537.23538,6641.437588,709.8389566,2888.678565,5763.996741,2380000,0.26209164,0.909285436,0.321706571,0.138217572,0.708851597,0.058534437,0.117649137,0.537535076,0.508565522,2.798123008,1.763608637,0.188495051,0.767077669,1.530607538
239,986.9906688,3424.207924,1212.531007,520.502883,2669.438396,220.9713651,443.0458004,2024.261838,1915.168374,10560.04983,6645.333314,709.8389566,2888.680096,5764.050471,2390000,0.260995022,0.905480924,0.320635814,0.137639256,0.705893333,0.058432595,0.117156881,0.535285976,0.506437829,2.792448323,1.757259688,0.187706368,0.763868544,1.52421753
240,986.9906688,3424.208031,1213.562807,520.502883,2669.466364,221.5105884,443.0458004,2024.261838,1915.169083,10582.74935,6649.17774,709.8389566,2888.681558,5764.102562,2400000,0.259907543,0.901708115,0.319571539,0.137065759,0.702959476,0.058331122,0.116668727,0.533055617,0.504327859,2.786790662,1.750950138,0.186924259,0.760686144,1.517880341
241,986.9906688,3424.208131,1214.58544,520.502883,2669.493432,222.0479942,443.0458004,2024.261838,1915.169761,10605.33452,6652.971542,709.8389566,2888.682954,5764.153063,2410000,0.258829088,0.897966614,0.318513692,0.136497022,0.70004973,0.058230013,0.116184625,0.530843768,0.502235389,2.781149965,1.744679674,0.186148639,0.757530136,1.511595326
242,986.9906688,3424.208226,1215.599007,520.502883,2669.519627,222.5835887,443.0458004,2024.261838,1915.170407,10627.80591,6656.715387,709.8389566,2888.684287,5764.202025,2420000,0.257759547,0.894256033,0.31746222,0.135932984,0.697163803,0.058129268,0.115704523,0.528650199,0.500160205,2.775526172,1.738447985,0.18537943,0.754400194,1.505361851
243,986.9906688,3424.208316,1216.603608,520.502883,2669.544979,223.1173781,443.0458004,2024.261838,1915.171024,10650.1641,6660.409933,709.8389566,2888.685561,5764.249494,2430000,0.256698808,0.89057599,0.31641707,0.135373589,0.69430141,0.058028882,0.115228373,0.526474684,0.498102093,2.769919223,1.732254764,0.184616552,0.751295998,1.499179292
244,986.9906688,3424.2084,1217.599341,520.502883,2669.569515,223.6493683,443.0458004,2024.261838,1915.171613,10672.40966,6664.055829,709.8389566,2888.686777,5764.295515,2440000,0.255646763,0.88692611,0.31537819,0.13481878,0.691462268,0.057928853,0.114756125,0.524317001,0.496060844,2.76432906,1.726099706,0.183859926,0.748217231,1.493047035
245,986.9906688,3424.20848,1218.586305,520.502883,2669.59326,224.1795655,443.0458004,2024.261838,1915.172175,10694.54316,6667.653715,709.8389566,2888.687938,5764.340134,2450000,0.254603307,0.883306024,0.314345529,0.134268499,0.688646098,0.057829178,0.114287733,0.522176931,0.494036251,2.758755622,1.719982509,0.183109478,0.745163582,1.486964475
246,986.9906688,3424.208555,1219.564596,520.502883,2669.616242,224.7079757,443.0458004,2024.261838,1915.172711,10716.56515,6671.204223,709.8389566,2888.689047,5764.383393,2460000,0.253568334,0.879715369,0.313319034,0.133722692,0.685852628,0.057729854,0.113823149,0.520054261,0.492028111,2.753198851,1.713902874,0.18236513,0.742134747,1.480931018
247,986.9906688,3424.208626,1220.534309,520.502883,2669.638483,225.234605,443.0458004,2024.261838,1915.173223,10738.47621,6674.707978,709.8389566,2888.690106,5764.425334,2470000,0.252541742,0.876153786,0.312298657,0.133181304,0.683081588,0.057630879,0.113362326,0.517948778,0.490036226,2.747658689,1.707860503,0.18162681,0.739130424,1.474946077
248,986.9906688,3424.208693,1221.495538,520.502883,2669.660009,225.7594593,443.0458004,2024.261838,1915.173712,10760.27688,6678.165596,709.8389566,2888.691118,5764.465997,2480000,0.251523429,0.872620925,0.311284347,0.132644283,0.680332712,0.057532249,0.11290522,0.515860275,0.488060398,2.742135076,1.701855103,0.180894444,0.736150317,1.469009077
249,986.9906688,3424.208756,1222.448377,520.502883,2669.680841,226.2825446,443.0458004,2024.261838,1915.174179,10781.96773,6681.577683,709.8389566,2888.692084,5764.505422,2490000,0.250513294,0.869116439,0.310276054,0.132111575,0.67760574,0.057433963,0.112451785,0.513788547,0.486100434,2.736627955,1.695886384,0.18016796,0.733194135,1.463119449
250,986.9906688,3424.208816,1223.392916,520.502883,2669.701004,226.8038669,443.0458004,2024.261838,1915.174624,10803.54932,6684.944839,709.8389566,2888.693006,5764.543646,2500000,0.249511241,0.865639989,0.309273729,0.131583129,0.674900414,0.057336018,0.112001978,0.511733393,0.484156145,2.731137267,1.689954055,0.179447288,0.730261592,1.457276634
251,986.9906688,3424.208872,1224.329246,520.502883,2669.720518,227.3234321,443.0458004,2024.261838,1915.175049,10825.02218,6688.267656,709.8389566,2888.693887,5764.580706,2510000,0.248517172,0.862191238,0.308277324,0.131058893,0.672216481,0.05723841,0.111555755,0.509694614,0.482227343,2.725662955,1.684057832,0.178732359,0.727352405,1.451480082
252,986.9906688,3424.208925,1225.257457,520.502883,2669.739404,227.8412462,443.0458004,2024.261838,1915.175455,10846.38687,6691.546718,709.8389566,2888.694729,5764.616638,2520000,0.247530993,0.858769857,0.307286791,0.130538818,0.669553692,0.057141138,0.111113074,0.507672016,0.480313844,2.720204961,1.678197431,0.178023103,0.724466297,1.445729252
253,986.9906688,3424.208975,1226.177637,520.502883,2669.757682,228.357315,443.0458004,2024.261838,1915.175842,10867.64393,6694.782601,709.8389566,2888.695532,5764.651476,2530000,0.24655261,0.855375523,0.306302082,0.130022855,0.6669118,0.057044199,0.110673892,0.505665408,0.478415467,2.714763227,1.672372571,0.177319455,0.721602995,1.44002361
254,986.9906688,3424.209023,1227.089873,520.502883,2669.775373,228.8716444,443.0458004,2024.261838,1915.176212,10888.79391,6697.975873,709.8389566,2888.6963,5764.685254,2540000,0.24558193,0.852007914,0.30532315,0.129510954,0.664290565,0.05694759,0.110238168,0.503674599,0.476532034,2.709337698,1.666582973,0.176621347,0.718762229,1.43436263
255,986.9906688,3424.209067,1227.994252,520.502883,2669.792495,229.3842403,443.0458004,2024.261838,1915.176565,10909.83734,6701.127096,709.8389566,2888.697032,5764.718004,2550000,0.244618864,0.848666718,0.304349948,0.129003067,0.661689748,0.05685131,0.109805861,0.501699405,0.474663368,2.703928314,1.660828363,0.175928714,0.715943735,1.428745795
256,986.9906688,3424.209109,1228.890857,520.502883,2669.809066,229.8951086,443.0458004,2024.261838,1915.176902,10930.77477,6704.236823,709.8389566,2888.697732,5764.749757,2560000,0.243663321,0.845351624,0.30338243,0.128499149,0.659109113,0.056755355,0.109376932,0.499739641,0.472809298,2.698535021,1.655108466,0.175241492,0.713147253,1.423172596
257,986.9906688,3424.209149,1229.779774,520.502883,2669.825104,230.404255,443.0458004,2024.261838,1915.177223,10951.60672,6707.305601,709.8389566,2888.698401,5764.780544,2570000,0.242715215,0.842062328,0.302420551,0.127999153,0.65654843,0.056659723,0.108951341,0.497795129,0.470969652,2.693157761,1.649423012,0.174559619,0.710372525,1.417642531
258,986.9906688,3424.209187,1230.661085,520.502883,2669.840627,230.9116854,443.0458004,2024.261838,1915.17753,10972.33372,6710.333969,709.8389566,2888.699039,5764.810395,2580000,0.241774458,0.838798529,0.301464266,0.127503032,0.654007471,0.056564413,0.108529049,0.495865691,0.469144263,2.687796478,1.643771732,0.173883031,0.707619299,1.412155105
259,986.9906688,3424.209222,1231.534872,520.502883,2669.855651,231.4174055,443.0458004,2024.261838,1915.177823,10992.95631,6713.322459,709.8389566,2888.699648,5764.839338,2590000,0.240840966,0.835559934,0.300513529,0.127010742,0.651486012,0.056469421,0.108110018,0.493951151,0.467332967,2.682451116,1.638154361,0.173211668,0.704887327,1.406709831
260,986.9906688,3424.209255,1232.401216,520.502883,2669.870192,231.9214211,443.0458004,2024.261838,1915.178103,11013.47502,6716.271597,709.8389566,2888.700231,5764.867401,2600000,0.239914655,0.83234625,0.299568295,0.126522239,0.648983831,0.056374745,0.10769421,0.492051339,0.4655356,2.677121619,1.632570634,0.172545469,0.702176364,1.40130623
261,986.9906688,3424.209287,1233.260196,520.502883,2669.884265,232.423738,443.0458004,2024.261838,1915.17837,11033.89035,6719.1819,709.8389566,2888.700787,5764.894611,2610000,0.238995442,0.829157191,0.298628523,0.12603748,0.646500711,0.056280384,0.107281588,0.490166085,0.463752004,2.671807932,1.627020291,0.171884376,0.699486167,1.395943829
262,986.9906688,3424.209316,1234.111892,520.502883,2669.897887,232.9243619,443.0458004,2024.261838,1915.178625,11054.20285,6722.053879,709.8389566,2888.701317,5764.920993,2620000,0.238083245,0.825992476,0.297694166,0.125556421,0.644036437,0.056186335,0.106872117,0.488295222,0.461982019,2.66651,1.621503073,0.171228328,0.696816501,1.390622163
263,986.9906688,3424.209344,1234.956382,520.502883,2669.91107,233.4232984,443.0458004,2024.261838,1915.178868,11074.41301,6724.88804,709.8389566,2888.701825,5764.946574,2630000,0.237177986,0.822851827,0.296765184,0.12507902,0.641590797,0.056092595,0.106465759,0.486438586,0.460225492,2.661227766,1.616018723,0.17057727,0.69416713,1.385340774
264,986.9906688,3424.209371,1235.793742,520.502883,2669.92383,233.9205533,443.0458004,2024.261838,1915.1791,11094.52137,6727.684881,709.8389566,2888.702309,5764.971377,2640000,0.236279584,0.819734971,0.295841532,0.124605236,0.639163584,0.055999163,0.106062479,0.484596016,0.458482269,2.655961176,1.610566987,0.169931144,0.691537825,1.380099208
265,986.9906688,3424.209396,1236.624048,520.502883,2669.93618,234.4161323,443.0458004,2024.261838,1915.179321,11114.52842,6730.444892,709.8389566,2888.702771,5764.995426,2650000,0.235387963,0.816641637,0.294923169,0.124135027,0.636754591,0.055906036,0.105662244,0.482767352,0.4567522,2.650710175,1.605147612,0.169289895,0.688928359,1.374897022
266,986.9906688,3424.209419,1237.447376,520.502883,2669.948134,234.9100409,443.0458004,2024.261838,1915.179533,11134.43469,6733.168559,709.8389566,2888.703213,5765.018745,2660000,0.234503046,0.813571561,0.294010053,0.123668354,0.634363617,0.055813213,0.105265017,0.480952437,0.455035137,2.645474709,1.599760349,0.168653466,0.686338508,1.369733777
267,986.9906688,3424.209442,1238.2638,520.502883,2669.959703,235.4022849,443.0458004,2024.261838,1915.179735,11154.24068,6735.856361,709.8389566,2888.703635,5765.041355,2670000,0.233624758,0.810524482,0.293102143,0.123205177,0.631990462,0.055720691,0.104870766,0.479151117,0.453330933,2.640254723,1.594404951,0.168021805,0.683768051,1.36460904
268,986.9906688,3424.209463,1239.073392,520.502883,2669.970901,235.8928698,443.0458004,2024.261838,1915.179927,11173.94689,6738.508769,709.8389566,2888.704037,5765.063279,2680000,0.232753023,0.807500142,0.292199397,0.122745456,0.629634929,0.055628468,0.104479457,0.477363239,0.451639446,2.635050163,1.589081172,0.167394858,0.681216773,1.359522385
269,986.9906688,3424.209482,1239.876226,520.502883,2669.98174,236.3818012,443.0458004,2024.261838,1915.180111,11193.55383,6741.126251,709.8389566,2888.704422,5765.084536,2690000,0.231887771,0.804498287,0.291301775,0.122289153,0.627296825,0.055536542,0.104091058,0.475588655,0.449960532,2.629860975,1.58378877,0.166772573,0.678684459,1.354473393
270,986.9906688,3424.209501,1240.672372,520.502883,2669.99223,236.8690847,443.0458004,2024.261838,1915.180287,11213.062,6743.709264,709.8389566,2888.704789,5765.105148,2700000,0.231028927,0.801518668,0.290409237,0.12183623,0.624975959,0.055444912,0.103705535,0.473827215,0.448294052,2.624687106,1.578527502,0.166154897,0.676170899,1.349461649
271,986.9906688,3424.209519,1241.461902,520.502883,2670.002384,237.3547258,443.0458004,2024.261838,1915.180455,11232.4719,6746.258265,709.8389566,2888.70514,5765.125134,2710000,0.230176422,0.798561039,0.289521742,0.12138665,0.622672143,0.055353574,0.103322858,0.472078775,0.44663987,2.619528501,1.57329713,0.165541779,0.673675885,1.344486747
272,986.9906688,3424.209535,1242.244885,520.502883,2670.012211,237.8387302,443.0458004,2024.261838,1915.180614,11251.78401,6748.7737,709.8389566,2888.705475,5765.144513,2720000,0.229330185,0.795625157,0.288639253,0.120940376,0.62038519,0.055262528,0.102942995,0.470343192,0.444997849,2.614385108,1.568097418,0.164933169,0.671199213,1.339548284
273,986.9906688,3424.209551,1243.021389,520.502883,2670.021723,238.3211032,443.0458004,2024.261838,1915.180767,11270.99884,6751.256011,709.8389566,2888.705795,5765.163304,2730000,0.228490148,0.792710783,0.287761728,0.120497371,0.618114919,0.055171772,0.102565914,0.468620323,0.443367855,2.609256874,1.562928132,0.164329019,0.668740682,1.334645864
274,986.9906688,3424.209566,1243.791483,520.502883,2670.03093,238.8018504,443.0458004,2024.261838,1915.180913,11290.11687,6753.705635,709.8389566,2888.706101,5765.181525,2740000,0.227656242,0.789817681,0.28688913,0.120057599,0.615861149,0.055081303,0.102191586,0.46691003,0.441749758,2.604143745,1.557789037,0.163729278,0.666300093,1.329779096
275,986.9906688,3424.20958,1244.555235,520.502883,2670.039842,239.2809773,443.0458004,2024.261838,1915.181052,11309.13859,6756.123002,709.8389566,2888.706393,5765.199192,2750000,0.226828401,0.78694562,0.286021421,0.119621026,0.613623702,0.054991119,0.10181998,0.465212175,0.440143427,2.599045668,1.552679905,0.163133898,0.663877251,1.324947596
276,986.9906688,3424.209593,1245.31271,520.502883,2670.048467,239.7584894,443.0458004,2024.261838,1915.181185,11328.06449,6758.508537,709.8389566,2888.706671,5765.216323,2760000,0.226006559,0.784094371,0.285158562,0.119187617,0.611402403,0.054901219,0.101451067,0.463526624,0.438548735,2.593962592,1.547600506,0.162542834,0.661471962,1.320150984
277,986.9906688,3424.209605,1246.063973,520.502883,2670.056816,240.234392,443.0458004,2024.261838,1915.181312,11346.89504,6760.862659,709.8389566,2888.706937,5765.232935,2770000,0.225190651,0.781263708,0.284300517,0.118757336,0.609197079,0.054811601,0.101084818,0.461853242,0.436965556,2.588894464,1.542550614,0.161956036,0.659084038,1.315388886
278,986.9906688,3424.209617,1246.809091,520.502883,2670.064896,240.7086906,443.0458004,2024.261838,1915.181433,11365.63073,6763.185782,709.8389566,2888.707192,5765.249042,2780000,0.224380612,0.778453409,0.283447247,0.118330152,0.607007559,0.054722263,0.100721204,0.4601919,0.435393765,2.583841232,1.537530005,0.161373461,0.65671329,1.310660933
279,986.9906688,3424.209628,1247.548127,520.502883,2670.072718,241.1813907,443.0458004,2024.261838,1915.181548,11384.27205,6765.478313,709.8389566,2888.707434,5765.264661,2790000,0.223576381,0.775663256,0.282598715,0.117906029,0.604833677,0.054633204,0.100360196,0.458542466,0.43383324,2.578802843,1.532538457,0.160795061,0.654359534,1.305966762
280,986.9906688,3424.209639,1248.281143,520.502883,2670.080289,241.6524975,443.0458004,2024.261838,1915.181658,11402.81945,6767.740656,709.8389566,2888.707666,5765.279806,2800000,0.222777894,0.772893033,0.281754887,0.117484936,0.602675265,0.054544421,0.100001766,0.456904815,0.43228386,2.573779247,1.527575748,0.160220793,0.652022588,1.301306013
281,986.9906688,3424.209649,1249.008203,520.502883,2670.087616,242.1220165,443.0458004,2024.261838,1915.181763,11421.27342,6769.973209,709.8389566,2888.707888,5765.294492,2810000,0.22198509,0.770142526,0.280915724,0.117066841,0.600532161,0.054455913,0.099645888,0.455278819,0.430745507,2.568770391,1.522641661,0.159650612,0.649702272,1.296678334
282,986.9906688,3424.209658,1249.729368,520.502883,2670.094709,242.5899531,443.0458004,2024.261838,1915.181864,11439.63442,6772.176363,709.8389566,2888.708099,5765.308732,2820000,0.221197909,0.767411526,0.280081192,0.11665171,0.598404204,0.054367677,0.099292534,0.453664355,0.429218063,2.563776225,1.517735979,0.159084475,0.647398411,1.292083375
283,986.9906688,3424.209667,1250.4447,520.502883,2670.101574,243.0563125,443.0458004,2024.261838,1915.18196,11457.90293,6774.350505,709.8389566,2888.708301,5765.32254,2830000,0.220416291,0.764699827,0.279251255,0.116239513,0.596291235,0.054279714,0.098941677,0.452061301,0.427701413,2.558796697,1.512858487,0.158522339,0.645110829,1.287520793
284,986.9906688,3424.209675,1251.154258,520.502883,2670.10822,243.5211,443.0458004,2024.261838,1915.182051,11476.07941,6776.496018,709.8389566,2888.708494,5765.33593,2840000,0.219640177,0.762007223,0.278425877,0.115830219,0.594193097,0.054192019,0.098593291,0.450469536,0.426195442,2.553831756,1.508008973,0.157964162,0.642839355,1.282990249
285,986.9906688,3424.209683,1251.858102,520.502883,2670.114652,243.984321,443.0458004,2024.261838,1915.182139,11494.16432,6778.613279,709.8389566,2888.708678,5765.348913,2850000,0.21886951,0.759333516,0.277605025,0.115423797,0.592109635,0.054104593,0.098247349,0.448888941,0.424700039,2.548881351,1.503187225,0.157409902,0.640583819,1.278491408
286,986.9906688,3424.20969,1252.556291,520.502883,2670.120877,244.4459808,443.0458004,2024.261838,1915.182222,11512.15813,6780.702659,709.8389566,2888.708854,5765.361503,2860000,0.218104232,0.756678505,0.276788663,0.115020218,0.590040697,0.054017434,0.097903827,0.447319399,0.423215092,2.543945433,1.498393035,0.156859518,0.638344054,1.274023941
287,986.9906688,3424.209697,1253.248882,520.502883,2670.126904,244.9060846,443.0458004,2024.261838,1915.182302,11530.06129,6782.764527,709.8389566,2888.709022,5765.373712,2870000,0.217344287,0.754041996,0.275976757,0.11461945,0.587986133,0.053930538,0.097562699,0.445760795,0.421740493,2.53902395,1.493626195,0.156312969,0.636119896,1.269587521
288,986.9906688,3424.209704,1253.935934,520.502883,2670.132737,245.3646376,443.0458004,2024.261838,1915.182378,11547.87426,6784.799243,709.8389566,2888.709182,5765.38555,2880000,0.216589619,0.751423796,0.275169274,0.114221466,0.585945795,0.053843907,0.09722394,0.444213014,0.420276133,2.534116852,1.488886501,0.155770215,0.633911182,1.265181829
289,986.9906688,3424.20971,1254.617503,520.502883,2670.138383,245.8216452,443.0458004,2024.261838,1915.18245,11565.5975,6786.807166,709.8389566,2888.709335,5765.397029,2890000,0.215840174,0.748823715,0.274366181,0.113826236,0.583919536,0.053757536,0.096887525,0.442675945,0.418821906,2.52922409,1.484173747,0.155231218,0.631717751,1.260806548
290,986.9906688,3424.209716,1255.293645,520.502883,2670.143848,246.2771124,443.0458004,2024.261838,1915.182519,11583.23145,6788.788648,709.8389566,2888.709481,5765.408161,2900000,0.215095897,0.746241566,0.273567443,0.113433732,0.581907211,0.053671426,0.09655343,0.441149476,0.417377708,2.524345614,1.479487733,0.154695938,0.629539446,1.256461365
291,986.9906688,3424.209721,1255.964416,520.502883,2670.149138,246.7310445,443.0458004,2024.261838,1915.182585,11600.77658,6790.744038,709.8389566,2888.709621,5765.418955,2910000,0.214356736,0.743677163,0.272773028,0.113043925,0.579908679,0.053585574,0.096221631,0.439633499,0.415943434,2.519481373,1.474828259,0.154164337,0.62737611,1.252145972
292,986.9906688,3424.209727,1256.62987,520.502883,2670.154258,247.1834466,443.0458004,2024.261838,1915.182648,11618.23331,6792.67368,709.8389566,2888.709755,5765.429422,2920000,0.213622638,0.741130324,0.271982903,0.112656788,0.577923798,0.053499979,0.095892105,0.438127905,0.414518984,2.51463132,1.470195125,0.153636377,0.625227591,1.247860067
293,986.9906688,3424.209731,1257.290061,520.502883,2670.159215,247.634324,443.0458004,2024.261838,1915.182709,11635.60211,6794.577911,709.8389566,2888.709882,5765.439572,2930000,0.21289355,0.73860087,0.271197037,0.112272294,0.575952431,0.053414639,0.095564828,0.436632588,0.413104257,2.509795403,1.465588136,0.153112021,0.623093736,1.243603348
294,986.9906688,3424.209736,1257.945042,520.502883,2670.164012,248.0836817,443.0458004,2024.261838,1915.182766,11652.88341,6796.457067,709.8389566,2888.710004,5765.449415,2940000,0.212169423,0.736088624,0.270415397,0.111890416,0.573994441,0.053329553,0.095239777,0.435147443,0.411699152,2.504973576,1.461007097,0.152591231,0.620974395,1.23937552
295,986.9906688,3424.209741,1258.594867,520.502883,2670.168656,248.5315249,443.0458004,2024.261838,1915.182821,11670.07765,6798.311479,709.8389566,2888.71012,5765.458959,2950000,0.211450204,0.733593409,0.269637951,0.111511126,0.572049692,0.05324472,0.094916931,0.433672367,0.410303574,2.500165787,1.456451815,0.152073973,0.618869422,1.235176292
296,986.9906688,3424.209745,1259.239588,520.502883,2670.173151,248.9778586,443.0458004,2024.261838,1915.182873,11687.18527,6800.141471,709.8389566,2888.710231,5765.468214,2960000,0.210735846,0.731115054,0.268864669,0.111134399,0.570118051,0.053160137,0.094596265,0.432207257,0.408917424,2.49537199,1.451922098,0.15156021,0.616778671,1.231005376
297,986.9906688,3424.209749,1259.879257,520.502883,2670.177502,249.4226881,443.0458004,2024.261838,1915.182923,11704.20671,6801.947366,709.8389566,2888.710337,5765.477189,2970000,0.210026297,0.728653388,0.268095519,0.110760209,0.568199388,0.053075804,0.09427776,0.430752014,0.407540609,2.490592135,1.447417756,0.151049906,0.614701998,1.226862486
298,986.9906688,3424.209752,1260.513923,520.502883,2670.181714,249.8660182,443.0458004,2024.261838,1915.182971,11721.14241,6803.72948,709.8389566,2888.710438,5765.485892,2980000,0.209321511,0.726208243,0.26733047,0.110388531,0.566293571,0.052991719,0.093961391,0.429306537,0.406173033,2.485826175,1.442938601,0.150543027,0.612639261,1.222747344
299,986.9906688,3424.209756,1261.143638,520.502883,2670.18579,250.3078542,443.0458004,2024.261838,1915.183017,11737.99278,6805.488128,709.8389566,2888.710535,5765.494332,2990000,0.208621439,0.723779453,0.266569491,0.110019338,0.564400475,0.052907881,0.093647139,0.42787073,0.404814604,2.48107406,1.438484447,0.150039539,0.61059032,1.218659672
300,986.9906688,3424.209759,1261.768451,520.502883,2670.189737,250.748201,443.0458004,2024.261838,1915.18306,11754.75828,6807.223617,709.8389566,2888.710627,5765.502516,3000000,0.207926034,0.721366856,0.265812554,0.109652607,0.562519971,0.052824288,0.093334982,0.426444494,0.403465231,2.476335744,1.434055109,0.149539407,0.608555039,1.214599197
301,986.9906688,3424.209762,1262.388412,520.502883,2670.193557,251.1870636,443.0458004,2024.261838,1915.183101,11771.43931,6808.936253,709.8389566,2888.710715,5765.510452,3010000,0.20723525,0.718970289,0.265059627,0.109288313,0.560651936,0.052740938,0.093024899,0.425027735,0.402124824,2.471611178,1.429650403,0.149042598,0.60653328,1.21056565
302,986.9906688,3424.209765,1263.003569,520.502883,2670.197254,251.6244471,443.0458004,2024.261838,1915.183141,11788.03631,6810.626337,709.8389566,2888.710799,5765.518148,3020000,0.206549041,0.716589593,0.264310681,0.108926431,0.558796247,0.052657831,0.092716869,0.423620358,0.400793293,2.466900315,1.425270147,0.14854908,0.604524909,1.206558765
303,986.9906688,3424.209768,1263.61397,520.502883,2670.200833,252.0603564,443.0458004,2024.261838,1915.183179,11804.54971,6812.294166,709.8389566,2888.71088,5765.525611,3030000,0.205867361,0.714224612,0.263565686,0.108566938,0.556952781,0.052574965,0.092410873,0.422222271,0.399470551,2.462203107,1.420914163,0.148058819,0.602529794,1.202578279
304,986.9906688,3424.20977,1264.219663,520.502883,2670.204298,252.4947965,443.0458004,2024.261838,1915.183215,11820.97991,6813.940033,709.8389566,2888.710957,5765.532848,3040000,0.205190165,0.711875189,0.262824614,0.10820981,0.55512142,0.052492339,0.09210689,0.420833382,0.39815651,2.457519508,1.41658227,0.147571783,0.600547804,1.198623934
