,Investment,Audio_Clicks,YouTube_DD_Clicks,YouTube_OLV_Impressions,OTT_Impressions,PDM_Impressions,POLV_Clicks,Partnership_Impressions,Facebook_Impressions,Social_Impressions,DD_Impressions,OLV_Clicks,Audio_Clicks_ROAS,YouTube_DD_Clicks_ROAS,YouTube_OLV_Impressions_ROAS,OTT_Impressions_ROAS,PDM_Impressions_ROAS,POLV_Clicks_ROAS,Partnership_Impressions_ROAS,Facebook_Impressions_ROAS,Social_Impressions_ROAS,DD_Impressions_ROAS,OLV_Clicks_ROAS
36,360000,997.7722152416085,2930.310013760533,1409.335946139052,564.0370223113465,76.1692317502673,60.40692962580547,844.2683077969086,3514.680173504191,1651.724709742947,4202.923969621489,1505.827894395273,1.751644555646379,5.14432202415738,2.474167549888558,0.9901983280576973,0.1337193179615804,0.1060477208986363,1.482159918132351,6.170216304596246,2.899694490437618,7.378466524446615,2.643564525716146
37,370000,997.7771745368624,2954.753986425067,1430.705309017129,564.0370223113465,76.1692317502673,60.56671315321269,844.3030153870915,3553.238047982458,1661.897199441483,4252.261331326124,1536.198265667087,1.704311281911614,5.047039241677412,2.443799338645475,0.9634362110831649,0.1301052823409971,0.1034544938184606,1.442160826282816,6.069314719797064,2.838700081208155,7.263322057832729,2.623992713247564
38,380000,997.7808416296626,2977.863718304285,1451.440913877314,564.0370223113465,76.1692317502673,60.71123571341963,844.3303895246728,3590.115924351697,1671.397084620427,4299.588272442324,1566.071321211053,1.659467083973544,4.952657552548179,2.413975414659111,0.9380826265809763,0.1266814591214972,0.1009723709760032,1.404254753104193,5.97092964260598,2.779797256526605,7.150894179430391,2.60462388159312
39,390000,997.7835532184912,2999.712037104944,1471.561556283495,564.0370223113465,76.1692317502673,60.84195488546254,844.3519797129968,3625.387001502782,1680.268837857601,4344.98671447547,1595.455204586926,1.616921040087401,4.861071813975191,2.384684368131202,0.9140292258994128,0.1234332165799203,0.09859516791695468,1.368283208150292,5.874986115255791,2.72289719365642,7.041106675765377,2.585455613587019
40,400000,997.785558271097,3020.367795333126,1491.085474373523,564.0370223113465,76.1692317502673,60.96018903461623,844.3690080570127,3659.121288991078,1688.553991206167,4388.535240757288,1624.357926003428,1.576501182068333,4.772181116626339,2.355915049510167,0.8911784952519275,0.1203473861654223,0.09631709867469364,1.33410303273008,5.781411636605904,2.667915306105743,6.933885680396515,2.566485523085416
41,410000,997.7870408837665,3039.896087275126,1510.030365390969,564.0370223113465,76.1692317502673,61.06713060873754,844.3824384400908,3691.385745998401,1696.291330621968,4430.309232471226,1652.787364501871,1.538052219118391,4.685888602824098,2.327656563236811,0.8694424343921244,0.1174120840638267,0.09413274767005396,1.301584636814969,5.69013607675851,2.614771026714839,6.829159597370281,2.547711254549226
42,420000,997.7881371843429,3058.358454134728,1528.413401726603,564.0370223113465,76.1692317502673,61.16385816467125,844.3930310842992,3722.244414240273,1703.517077535353,4470.380999134994,1680.75127010404,1.501433577858345,4.602101292888448,2.299898261645746,0.8487414240494547,0.1146165582527832,0.09203704371445769,1.270610465822088,5.601091594761555,2.563387602386531,6.7268590272698,2.529130482632746
43,430000,997.7889478309662,3075.813077973356,1546.251246484117,564.0370223113465,76.1692317502673,61.2513472460111,844.4013855825053,3751.758545082329,1710.26505841747,4508.819903766171,1708.25726592488,1.466517709370164,4.520729919253863,2.272629739018516,0.8290032513971419,0.1119510568980673,0.09002523595227678,1.241073664391031,5.514212559283794,2.513691899813583,6.626916695767953,2.510740911777964
44,440000,997.789547254119,3092.314965064261,1563.560068584218,564.0370223113465,76.1692317502673,61.33048022192271,844.407974838115,3779.986721118128,1716.566863134858,4545.692482947476,1735.312850250603,1.433188622419553,4.441688768001393,2.245840825784604,0.8101622684108432,0.1094067146958385,0.08809287159148899,1.212876909312929,5.429435472151492,2.465614221593705,6.529267384597284,2.492540275814503
45,450000,997.7899904905498,3107.916119238569,1580.355557420767,564.0370223113465,76.1692317502673,61.40205518625801,844.4131718336041,3806.984972449748,1722.451992833631,4581.062561999598,1761.925398582765,1.401340608866728,4.364895527463946,2.219521582866499,0.7921586624461578,0.1069754543692643,0.08623577528381125,1.185931387997417,5.346698894640534,2.419088132157456,6.433847864852769,2.474526337565128
46,460000,997.7903182365383,3122.665705769473,1596.652937082265,564.0370223113465,76.1692317502673,61.46679400671285,844.4172707430581,3832.806887901915,1727.947998045569,4614.991365460886,1788.102165648863,1.370877132881505,4.290271143578929,2.193662296165199,0.7749378219581978,0.1046499010134107,0.08445003002661418,1.160155902412201,5.265943376421761,2.374050292966955,6.340596832546261,2.456696888456698
47,470000,997.7905605844713,3136.610206311035,1612.466980151557,564.0370223113465,76.1692317502673,61.52534960520745,844.4205035837928,3857.503721390459,1733.080607662642,4647.537623065187,1813.850287380018,1.341709860190183,4.217739681677817,2.168253471182519,0.7584497831931298,0.1024233073748275,0.08273195946913,1.135476081414802,5.187111387061214,2.33044030647402,6.249454846334464,2.439049748136536
48,480000,997.7907397858122,3149.79356537986,1627.812021096282,564.0370223113465,76.1692317502673,61.5783125429158,844.4230533496094,3881.1244936562,1737.873849383747,4678.757671401226,1839.176782856269,1.313757807384653,4.147228194416816,2.143285827776771,0.7426487460432729,0.1002894884711853,0.08107811151483914,1.111823686910319,5.110147249980662,2.288200568355267,6.160364267344947,2.421582764094087
49,490000,997.7908722941456,3162.257328841275,1642.701969262196,564.0370223113465,76.1692317502673,61.62621697635708,844.4250643690985,3903.71608956621,1742.350162197509,4708.705551429553,1864.088556220009,1.286946594469184,4.078666595566705,2.118750295048383,0.7274926491852469,0.0982427642166713,0.07948524312052586,1.089136001390347,5.034997078787439,2.247276127569032,6.073269201027506,2.404293811287849
50,500000,997.7909702758806,3174.040774836417,1657.150321481147,564.0370223113465,76.1692317502673,61.66954604461924,844.4266504753041,3925.323351175579,1746.530501427726,4737.433102025811,1888.592398558098,1.261207786428713,4.011987539393231,2.09463800635217,0.712942796201542,0.09627790893233787,0.07795030620039871,1.067355286200784,4.961608715885932,2.207614553804646,5.988115440960624,2.387180791777435
51,510000,997.7910427273275,3185.181037562864,1671.17017430513,564.0370223113465,76.1692317502673,61.70873674204745,844.4279014492054,3945.989166734404,1750.434436833217,4764.990049712253,1912.694989753145,1.236478311771904,3.94712630537202,2.070940294433024,0.6989635256877863,0.09439010679640968,0.07647043455092939,1.046428301403721,4.889931673286555,2.16916581191881,5.904850414545379,2.37024163436076
52,520000,997.7910963007014,3195.71322429885,1684.774235877518,564.0370223113465,76.1692317502673,61.74418432554072,844.4288881017359,3965.754555816659,1754.080244221305,4791.424094732864,1936.402900304488,1.212699947811622,3.884020687993988,2.047648686681907,0.6855219194245596,0.09257491243494026,0.07504293171873411,1.026305879385187,4.819917075531017,2.131882142976663,5.82342313052148,2.353474294216224
53,530000,997.7911359149053,3205.670526039891,1697.974837452218,564.0370223113465,76.1692317502673,61.77624630090658,844.4296662820119,3984.658750739961,1757.484991003832,4816.780993621029,1959.722593119338,1.189818863958906,3.8226108914287,2.024754900509059,0.6725875435863604,0.09082821597390366,0.07366525973994897,1.006942545453267,4.751517604655954,2.095717951536645,5.743784128242434,2.336876752549852
54,540000,997.7911652071643,3215.084322096447,1710.783944571201,564.0370223113465,76.1692317502673,61.8052460284777,844.4302800386521,4002.73927443777,1760.664616096206,4841.104638402729,1982.660425274614,1.167785215575792,3.762839428823989,2.002250838831479,0.6601322187051315,0.08914621197438692,0.07233502868518131,0.9882961796007927,4.68468744711976,2.060629698838523,5.66588542864912,2.320447016247326
55,550000,997.7911868669827,3223.984278982271,1723.21316791054,564.0370223113465,76.1692317502673,61.83147598435546,844.4307641131335,4020.032014938668,1763.634004533532,4864.437132572287,2005.222649749911,1.146552781999878,3.704651026030537,1.980128585671747,0.6481298147286746,0.08752537175667079,0.07104998694929573,0.9703277143990915,4.619382242620433,2.026575801573077,5.589680486883064,2.304183117530807
56,560000,997.7912028830814,3232.398443905079,1735.273773804782,564.0370223113465,76.1692317502673,61.85520071017093,844.4311459063201,4036.571296600495,1766.407057153121,4886.818863972268,2027.415417132098,1.126078643253763,3.647992529550018,1.958380401865396,0.6365560680370911,0.08596241868958739,0.06980801223005006,0.9530008646657042,4.555559034734844,1.993516535929951,5.515124146482988,2.288083113620511
57,570000,997.791214725998,3240.353333154148,1746.976694459191,564.0370223113465,76.1692317502673,61.87665948111373,844.4314470294795,4052.389948240762,1768.996755669608,4908.288574703595,2049.244777292001,1.106322890713738,3.592812818514774,1.93699872087405,0.6253884177206509,0.08445430608099813,0.06860710314397171,0.9362818851274228,4.493176223312564,1.961413946637179,5.442172595109952,2.272145086400955
58,580000,997.7912234831042,3247.874015663402,1758.332537859131,564.0370223113465,76.1692317502673,61.89606871913639,844.4316845275814,4067.519368298567,1771.415223447288,4928.883428186975,2070.716681033635,1.087248367657451,3.539062720515983,1.915976144701674,0.6146058587944327,0.08299819735546368,0.06744537143188656,0.9201393527955714,4.432193518559819,1.930231760721872,5.370783321748566,2.256367142091823
59,590000,997.7912299584438,3254.984192013327,1769.351597385555,564.0370223113465,76.1692317502673,61.91362417567321,844.431871844122,4081.989587157349,1773.67378225421,4948.639073491638,2091.836981716421,1.068820436158875,3.486694931105801,1.895305439911307,0.6041888103402898,0.08159144824774396,0.06632103471021267,0.9045439711957375,4.372571896751601,1.899935305736713,5.300915075333415,2.240747410923353
60,600000,997.7912347465578,3261.706269120668,1780.043861145332,564.0370223113465,76.1692317502673,61.92950290588701,844.432019582087,4095.829326752197,1775.783005263669,4967.589707042814,2112.611436850847,1.051006767266374,3.435663936807103,1.874979533739749,0.5941189968346183,0.08023159077694823,0.06523240972753432,0.8894683939597983,4.314273557512314,1.870491432211065,5.232527824751763,2.225284046816226
61,610000,997.7912382870728,3268.061430851293,1790.419021024855,564.0370223113465,76.1692317502673,61.94386505435477,844.4321361041322,4109.066057580005,1777.752766551265,4985.768131814702,2133.045709667997,1.033777151799065,3.385925941472159,1.854991510307719,0.584379341148805,0.07891631879699826,0.064177906089102,0.8748870656029697,4.25726188260748,1.841868440099016,5.165582720175233,2.209975227065859
62,620000,997.7912409050647,3274.06970477875,1800.48648147515,564.0370223113465,76.1692317502673,61.95685547020251,844.432228005946,4121.726053225664,1779.592287319203,5003.205814111433,2153.145370663378,1.017103329438711,3.337438795838984,1.835334606923056,0.5749538679044693,0.07764347494543376,0.06315602041478706,0.8607760775802547,4.201501396191322,1.814036009009253,5.10004205567488,2.194819152031056
63,630000,997.7912428409085,3279.750025298904,1810.255368036436,564.0370223113465,76.1692317502673,61.96860516797756,844.4323004895982,4133.834442512498,1781.310179064252,5019.932938034296,2172.915899115468,1.000958834088022,3.290161930141123,1.816002210474647,0.5658276160329698,0.0764110388351888,0.06216533089866955,0.8471130379514701,4.146957726456982,1.786965132013662,5.035869233075675,2.179814044826946
64,640000,997.7912442723454,3285.120293299541,1819.734535609867,564.0370223113465,76.1692317502673,61.97923264899305,844.4323576580002,4145.415259380455,1782.914483891432,5035.978457729491,2192.362684579398,0.9853188537189409,3.244056289633297,1.796987853914744,0.5569865595324547,0.07521711635338896,0.06120449224088063,0.8338769531872753,4.0935975686382,1.760628052842789,4.973028727007873,2.164958151022156
65,650000,997.7912453308045,3290.197432572992,1828.932576483973,564.0370223113465,76.1692317502673,61.98884509647015,844.4324027471489,4156.491490591072,1784.41271216218,5051.370147506895,2211.491028356175,0.970160103152413,3.19908427290174,1.778285212827494,0.5484175355396477,0.07405992994795221,0.0602722309245679,0.8210481208249201,4.041388649313165,1.73499820628692,4.911486051114396,2.150249738340158
66,660000,997.7912461134703,3294.997443149552,1837.857828123037,564.0370223113465,76.1692317502673,61.9975394565321,844.4324383093002,4167.0851213539,1785.811877653201,5066.134649916547,2230.306144937845,0.9554607083995655,3.155209672834116,1.759888102081454,0.5401081789405622,0.07293780979722567,0.05936734081292164,0.8086080318355723,3.990299691963128,1.71005016163155,4.851207725374634,2.135687096364725
67,670000,997.7912466922028,3299.535451719764,1846.5183807245,564.0370223113465,76.1692317502673,62.00540341595207,844.4324663574364,4177.217178964939,1787.118530390628,5080.297521866102,2248.813163428991,0.9412001013574212,3.112397620129688,1.741790472564006,0.5320468628369717,0.07184918577040139,0.05848867904310703,0.7965392816983579,3.940300383740063,1.685759568965488,4.792161244506532,2.121268536249436
68,680000,997.79124712014,3303.825759304479,1854.922084552236,564.0370223113465,76.1692317502673,62.01251628651629,844.4324884792125,4186.907774543709,1788.338787313187,5093.883278859061,2267.017128944959,0.9273589237940124,3.070614529235928,1.723986407995607,0.5242226442658398,0.07079258009730725,0.05763516219570338,0.7848254892924444,3.891361343399447,1.662103108208727,4.734315047410186,2.106992390431197
69,690000,997.7912474365729,3307.881886322899,1863.076557052337,564.0370223113465,76.1692317502673,62.01894980492114,844.4325059268235,4196.176142951816,1789.478360907918,5106.915437430369,2284.923003987182,0.9139189396810349,3.029828046603003,1.706470121821851,0.5166252146387985,0.06976660067560715,0.05680576271986979,0.7734512228199311,3.843454090355866,1.639058440715659,4.677638487617381,2.09285701234768
70,700000,997.7912476705559,3311.716615200653,1870.989189757864,564.0370223113465,76.1692317502673,62.02476885627197,844.4325196878859,4205.040680972225,1790.542585952497,5119.416555852827,2302.535669795982,0.9008629550397018,2.99000700115259,1.689235954181386,0.5092448544296728,0.06876993495166991,0.05599950559594841,0.7624019320610628,3.796551014820638,1.616604163317112,4.622101804712837,2.078860776158658
71,710000,997.7912478435716,3315.342030652169,1878.667154988821,564.0370223113465,76.1692317502673,62.03003212848058,844.4325305413394,4213.518983825026,1791.536444489362,5131.408273184778,2319.85992768123,0.8881747445593482,2.951121356862213,1.672278368947796,0.5020723916912267,0.0678013443185478,0.05521546521859117,0.7516638863410232,3.750625348982277,1.594719764672221,4.567676096694056,2.065002076471179
72,720000,997.7912479715061,3318.769557764276,1886.117412353428,564.0370223113465,76.1692317502673,62.03479270416072,844.4325391015399,4221.627880092188,1792.464589148549,5142.911346726672,2336.900500331205,0.8758389843305442,2.913142167370864,1.655591950843565,0.4950991640288486,0.06685965898079019,0.0544527624847633,0.7412241176557962,3.705651139192032,1.573385583808171,4.514333293237856,2.051279328068502
73,730000,997.7912480661056,3322.009998001081,1893.346715056583,564.0370223113465,76.1692317502673,62.03909859599144,844.4325458530343,4229.38346512061,1793.331364928424,5153.945687951315,2353.662033100023,0.8638411901065463,2.876041532516005,1.63917140262433,0.4883169836996863,0.06594377324132732,0.05371056207214601,0.7310703684645448,3.661603219118117,1.552582770732553,4.462046129842782,2.03769096564276
74,740000,997.7912481360563,3325.073563243563,1900.361616021229,564.0370223113465,76.1692317502673,62.04299323094819,844.4325511779887,4236.801132969766,1794.140829536276,5164.530396970029,2370.149095273992,0.8521676605702535,2.839792556716124,1.623011542331644,0.4817181055415825,0.06505264117049857,0.05298806989453953,0.7211910437087687,3.618457183833637,1.53229324900936,4.410788122817646,2.024235443531301
75,750000,997.7912481877804,3327.96990797115,1907.168473828181,564.0370223113465,76.1692317502673,62.04651588828435,844.4325553778206,4243.895606967379,1794.896772383986,5174.683795594377,2386.366181317223,0.8408054251395697,2.804369309117022,1.607107300612547,0.4752951974676947,0.06418527262155858,0.05228453072186095,0.7115751666650435,3.576189364804511,1.512499680195572,4.360533545087528,2.010911235456647
76,760000,997.7912482260274,3330.708159686734,1913.773458479792,564.0370223113465,76.1692317502673,62.04970209568142,844.4325586902594,4250.680968933742,1795.602732327708,5184.423459050657,2402.31771209684,0.8297421958932227,2.769746785423705,1.591453718104248,0.4690413132904881,0.0633407295607486,0.05159922595325087,0.7022123382792684,3.534776805744902,1.493185430040936,4.311257402789494,1.997716834270004
77,770000,997.7912482543085,3333.296947680952,1920.182556992688,564.0370223113465,76.1692317502673,62.05258398756257,844.4325613028049,4257.170687132737,1796.2620142346,5193.766246402086,2418.008036088138,0.8189663232424974,2.735900871343326,1.57604594288231,0.462949867663339,0.06251812268333629,0.05093147153264876,0.6930926996667177,3.494197239308948,1.474334536358789,4.262935412631323,1.984650751698316
78,780000,997.7912482752207,3335.744430226427,1926.401578824627,564.0370223113465,76.1692317502673,62.05519062918365,844.4325633633392,4263.377643004969,1796.877704454166,5202.728329731334,2433.441430560004,0.8084667550127429,2.70280830756808,1.560879227970724,0.4570146129497064,0.06171660828996017,0.05028061599697957,0.6842068974943979,3.454429064588642,1.455931678480812,4.21554397998744,1.971711518094773
79,790000,997.791248290684,3338.05832028764,1932.436161140427,564.0370223113465,76.1692317502673,62.0575483097702,844.4325649884979,4269.314156736154,1797.452685266634,5211.325222133913,2448.622102740917,0.7982329986325473,2.670446656230112,1.545948928912341,0.4512296178490772,0.06093538540021384,0.04964603864781616,0.6755460519907983,3.415451325388923,1.437962148213307,4.169060177707131,1.958897682192734
80,800000,997.7912483021182,3340.245909827459,1938.291773921708,564.0370223113465,76.1692317502673,62.05968080765686,844.432566270273,4274.992011711441,1797.989648376001,5219.57180457087,2463.554190965865,0.7882550861586733,2.638794268763693,1.531250501398149,0.4455892476259637,0.06017369308271117,0.04902714783804892,0.6671017273535157,3.377243689252038,1.420411822217041,4.123461725610987,1.946207810863033
81,810000,997.7912483105729,3342.31409278695,1943.973724925096,564.0370223113465,76.1692317502673,62.06160963010319,844.4325672812187,4280.422477904256,1798.491107510932,5227.482351627281,2478.241765804481,0.7785235418917062,2.607830255112781,1.516779498953902,0.440088145803421,0.05943080798292461,0.04842337936571015,0.658865904347815,3.339786427204309,1.403267135736925,4.078726970652397,1.933640488874607
82,820000,997.7912483168245,3344.269386810836,1949.48716449339,564.0370223113465,76.1692317502673,62.06335423020466,844.432568078559,4285.616334246076,1798.959410192474,5235.070556221133,2492.688831170697,0.7690293523612598,2.577534454224937,1.50253157068271,0.4347212171960622,0.05870604203191334,0.04783419496766993,0.6508309549093285,3.303060394199415,1.38651505761176,4.034834867721654,1.921194318658391
83,830000,997.7912483214476,3346.117953787129,1954.837090224022,564.0370223113465,76.1692317502673,62.06493220308642,844.4325687074274,4290.583890021514,1799.396748723696,5242.349553305348,2506.899325414237,0.7597639384809095,2.54788740577526,1.488502459062147,0.4294836121696036,0.05799874032068546,0.04725908090644653,0.6429896185820412,3.267047010233249,1.370143066498043,3.99176496107106,1.908867920074455
84,840000,997.7912483248659,3347.865619265615,1960.028351499084,564.0370223113465,76.1692317502673,62.06635946335857,844.4325692034207,4295.335005331233,1799.8051704527,5249.33194260399,2520.877122394233,0.750719129692042,2.518870323066511,1.474687997794549,0.4243707120247274,0.05730827912639159,0.04669754664386026,0.6353349806387641,3.231728242106357,1.354139128245365,3.949497366340144,1.896659930182328
85,850000,997.7912483273934,3349.517890816425,1965.065653880997,564.0370223113465,76.1692317502673,62.06765040562252,844.4325695946142,4299.879110663248,1800.186587357026,5256.029810422005,2534.626032535259,0.7418871399328384,2.490465067054095,1.461084109709165,0.4193781154126718,0.0566340640778458,0.04614912359570992,0.6278604517456425,3.197086585810792,1.338491674364283,3.908012753160831,1.884569003014451
86,860000,997.7912483292627,3351.079975386512,1969.95356337781,564.0370223113465,76.1692317502673,62.06881804964746,844.4325699031515,4304.2252256115,1800.54278499436,5262.454750566249,2548.149803866069,0.7332605452838302,2.462654121446832,1.447686804714855,0.414501625698571,0.05597552844903365,0.04561336396206651,0.6205597490451067,3.163105049519149,1.323189581530739,3.867292328323103,1.872593809352739
87,870000,997.7912483306447,3352.556795708757,1974.696510582017,564.0370223113465,76.1692317502673,62.06987417168103,844.4325701464974,4308.381976778851,1800.875430861395,5268.617884414025,2561.452123041342,0.724832263155135,2.435420568836706,1.434492177802109,0.4097372391962885,0.05533213157030912,0.04508983962816369,0.6134268785432027,3.129767137154292,1.308222152074024,3.827317819482372,1.860733036508194
88,880000,997.7912483316666,3353.953005815403,1979.298794686614,564.0370223113465,76.1692317502673,62.07082942321829,844.4325703384259,4312.357614900025,1801.186082200028,5274.529880163842,2574.536616346677,0.7165955328927422,2.40874806781288,1.421496407093114,0.4050811342054216,0.05470335734791924,0.04457814113122041,0.6064561186975967,3.097056832519109,1.293579095398202,3.788071459390395,1.848985388103523
89,890000,997.791248332422,3355.273005704722,1983.76458738206,564.0370223113465,76.1692317502673,62.07169343842714,844.4325704898017,4316.160031218491,1801.476193287398,5280.200971301747,2587.406850687133,0.7085438976922368,2.382620831017286,1.408695751938721,0.4005296607873832,0.05408871288333588,0.04407787668886062,0.5996420051118592,3.064958583966389,1.279250510289478,3.749535970632252,1.837349583858728
90,900000,997.7912483329811,3356.520955207096,1988.097936637655,564.0370223113465,76.1692317502673,62.0724749313136,844.4325706091925,4319.796773149786,1801.74712224391,5285.640974315183,2600.066334559599,0.7006711877182712,2.357023604100983,1.396086551061109,0.3960793312230789,0.05348772718463215,0.04358867128510022,0.5929793162500107,3.033457289589627,1.265226868064612,3.71169455085244,1.82582435937963
91,910000,997.7912483333942,3357.700787094264,1992.302770370785,564.0370223113465,76.1692317502673,62.07318178360663,844.4325707033571,4323.275059262387,1802.000137391115,5290.859305685032,2612.518519009222,0.6929715043370386,2.33194164554239,1.383665220741028,0.3917268110997484,0.052899949962823,0.04311016581015317,0.586463060092881,3.002538282916295,1.251498996517785,3.674530858453781,1.814408465949261
92,920000,997.7912483336995,3358.816219473001,1996.382900007329,564.0370223113465,76.1692317502673,62.07382112424914,844.4325707776253,4326.601793605837,1802.236423189205,5295.864998185256,2624.766798570181,0.6854392053770632,2.307360707290148,1.371428253048513,0.3874689109790989,0.05232495050670537,0.04264201625057115,0.5800884616646296,2.972187319085749,1.238058064625628,3.63802899875335,1.803100670322124
93,930000,997.7912483339256,3359.870767502316,2000.3420239365,564.0370223113465,76.1692317502673,62.07439940129683,844.4325708362014,4329.783579414602,1802.457085781922,5300.666716518352,2636.81451219106,0.6780688913409043,2.283267016195122,1.359372214115987,0.3833025786029796,0.05176231663028918,0.04218389292647269,0.5738509513639563,2.942390561494654,1.224895567972231,3.602173510580213,1.791899754521236
94,940000,997.7912483340928,3360.867754471074,2004.183730863196,564.0370223113465,76.1692317502673,62.0749224469499,844.4325708824009,4332.826732214819,1802.663158174839,5305.272772313708,2648.664944145059,0.6708553924969645,2.259647256197573,1.347493742452702,0.3792248915965649,0.05121165368741376,0.04173547977284291,0.5677461540400823,2.913134568893368,1.212003314857977,3.56694935330028,1.780804515637954
95,950000,997.7912483342162,3361.810322270968,2007.91150306095,564.0370223113465,76.1692317502673,62.07539553637353,844.4325709188383,4335.737292359997,1802.855605071251,5309.691138514757,2660.321324925308,0.6637937567865523,2.236488551237107,1.335789547299495,0.3752330506323905,0.05067258364859888,0.04129647366209271,0.5617698787586377,2.884406282917388,1.199373413057927,3.532341894254027,1.769813765634521
96,960000,997.7912483343076,3362.701441297834,2011.528719528395,564.0370223113465,76.1692317502673,62.07582344090049,844.4325709475773,4338.521037020495,1803.035327388318,5313.929463179918,2671.786832125519,0.6568792384867524,2.213778448854407,1.32425640702286,0.3713243730216365,0.05014474423559264,0.04086658376525949,0.5559181092071551,2.856193016038493,1.186998257197309,3.498336896593446,1.7589263311493
97,970000,997.7912483343752,3363.543919812515,2015.038659052126,564.0370223113465,76.1692317502673,62.07621047615225,844.4325709702435,4341.183491650646,1803.2031664746,5317.995082721157,2683.064591306209,0.6501072875745619,2.191504904455165,1.312891167547365,0.3674962867018258,0.04962778810945251,0.04044553094941054,0.5501869946940143,2.828482439920833,1.174870516713348,3.464920507504919,1.748141053304664
98,980000,997.7912483344248,3364.340412790784,2018.444503178714,564.0370223113465,76.1692317502673,62.07656054556419,844.4325709881207,4343.729940956214,1803.359908048736,5321.895034603079,2694.15767684675,0.6434735397422006,2.169656266207935,1.301690740825456,0.3637463245926235,0.04912138210833565,0.0400330472089761,0.5445728416984614,2.801262574167681,1.162983124374287,3.432079246805251,1.737456787517496
99,990000,997.7912483344618,3365.093430290192,2021.749339098589,564.0370223113465,76.1692317502673,62.07687717975349,844.4325710022208,4346.165439384017,1803.506285877683,5325.636069524578,2705.069112783462,0.6369738070175553,2.14822126054889,1.290652103343746,0.3600721192937081,0.04862520653148377,0.03962887512889313,0.5390721059327309,2.77452177544515,1.151329265327975,3.399799995898519,1.726872403312271
100,1000000,997.7912483344892,3365.805345360239,2024.956162444388,564.0370223113465,76.1692317502673,62.07716357212713,844.4325710133414,4348.494821154494,1803.642985211764,5329.224663104094,2715.801873633981,0.6306040689473972,2.127188978267671,1.279772294664854,0.356471398100771,0.04813895446616893,0.03923276737758435,0.5336813848804318,2.74824872696964,1.139902366653835,3.368069987081788,1.716386784136676
101,1010000,997.7912483345093,3366.478401520763,2028.067880006316,564.0370223113465,76.1692317502673,62.07742261108903,844.4325710221124,4350.722709857146,1803.770645992585,5332.667027088703,2726.358885208129,0.6243604643043662,2.106548861149626,1.269048416003952,0.3529419783175951,0.04766233115462271,0.03884448622792899,0.5283974107781931,2.722432428346254,1.12869608739338,3.336876793188179,1.70599882717974
102,1020000,997.7912483345244,3367.114719832146,2031.087312366969,564.0370223113465,76.1692317502673,62.07765690917077,844.43257102903,4352.853527627901,1803.889865848844,5335.969120106475,2736.743025405503,0.6182392832817837,2.086290689150898,1.258477628839142,0.3494817628438932,0.04719505339820484,0.03846380310450581,0.523217044010144,2.697062185745915,1.117704309035754,3.306208317556169,1.695707443192429
103,1030000,997.7912483345351,3367.71630557959,2034.01719645803,564.0370223113465,76.1692317502673,62.07786882938039,844.4325710344862,4354.891503926608,1804.001202894058,5339.136657980671,2746.95712500001,0.6122369601431322,2.066404568083787,1.24805715355483,0.346088736020166,0.04673684899628052,0.03809049815550331,0.5181372668871799,2.672127602409336,1.106921126435966,3.276052784314353,1.685511556310686
104,1040000,997.7912483345434,3368.28505459255,2036.860188041119,564.0370223113465,76.1692317502673,62.07806050903444,844.4325710387893,4356.840683932098,1804.105178339307,5342.175123623661,2757.003968411555,0.6063500662956071,2.046880917790857,1.237784268117295,0.3427609597122798,0.04628745621747013,0.03772435984779785,0.5131551777851104,2.647618569466429,1.096340839144656,3.246398728971302,1.675410103880868
105,1050000,997.7912483345493,3368.822759219227,2039.618864115092,564.0370223113465,76.1692317502673,62.07823388131374,844.4325710421834,4358.704936571447,1804.20227893322,5345.089776527688,2766.886294465076,0.600575303759462,2.027710460787192,1.227656306781655,0.3394965696197819,0.04584662330111327,0.03736518458380027,0.5082679856177713,2.623525257060147,1.085957943129329,3.217234989300475,1.66540203628755
106,1060000,997.7912483345538,3369.331113974948,2042.295725251922,564.0370223113465,76.1692317502673,62.07839069476056,844.4325710448603,4360.48796219942,1804.292959240629,5347.88566186888,2776.60679713718,0.594909499007017,2.008884211351101,1.217670658829447,0.3362937717931802,0.04541410798695183,0.0370127763387629,0.5034730046229734,2.599838105764182,1.075767122867998,3.188550696510502,1.655486316783677
107,1070000,997.7912483345573,3369.811720882239,2044.893197863323,564.0370223113465,76.1692317502673,62.07853253091334,844.4325710469716,4362.193299943301,1804.377643770563,5350.567619240301,2786.168126290524,0.5893495971471404,1.990393465044463,1.207824767336093,0.333150839346515,0.04498967707118592,0.03666694631732452,0.498767649440828,2.576547818284268,1.065763243797192,3.160335266691467,1.645661921323001
108,1080000,997.7912483345597,3370.266094519423,2047.413636400141,564.0370223113465,76.1692317502673,62.07866082025745,844.4325710486366,4363.824334727701,1804.456728963534,5353.140291029143,2795.572888396184,0.5838926564328164,1.972229788644699,1.19811612796749,0.3300661093525658,0.04457310598719346,0.03632751262815065,0.4941494304654985,2.553645351433247,1.055941345097179,3.132578392528165,1.635927838394804
109,1090000,997.7912483345616,3370.695666793637,2049.859325486521,564.0370223113465,76.1692317502673,62.07877685665217,844.4325710499502,4365.384303993304,1804.530585047427,5355.608130452555,2804.823647244198,0.5785358430710486,1.954385010471173,1.188542287805029,0.3270379799089642,0.0441641784093293,0.03599429997560016,0.4896159494528152,2.53112190837043,1.046296632798141,3.105270035271574,1.626283068860856
